	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
80973	13629	B00BY2ERIE	A23KIL9HJREISC	Toys & Games	1	Gave it to a 4 year old and she thought it was okay.	1.0	Population segment	yes	before		12
80976	13630	B00BY5OKHO	ANB0TB6PGK4O2	Baby	2	The color is perfect, little girls always want pink (at least my two do) and they are dish washer safe... sold!	1.0	Maintenance	yes	both		21
81004	13632	B00BYD5LVA	A1ITRGMT80D5TK	Toys & Games	14	The plastic pieces didnt want to snap together very easily and you could see it was putting to much strain on the pieces because white spot started to appear on the green posts as you put them together.	1.0	Warning	yes	before		38
81036	13634	B00BZO1PE0	A2Y3CC95T33QWS	Baby	19	Difficult tray: While I liked the large tray, I did not like that it was very difficult to get the tray off.	1.0	Warning	yes	before		22
81045	13634	B00BZO1PE0	A2Y3CC95T33QWS	Baby	28	These shoulder straps are more for decoration or to appease parents to think that their child is in a 5 point harness, but they are not.	1.0	Warning	yes	before		25
81216	13662	B00C6PWX02	AKZ4NJE47LVYH	Toys & Games	3	So delicate very easy to loose arms and for the legs to break.	1.0	Warning	yes	before		13
81221	13664	B00C6PYGJ8	A1A2S6U22NP1FL	Toys & Games	2	About 2 days after she received it the wing got stuck in a position on the back and i cant fix it.	1.0	Warning	yes	before		21
81270	13673	B00C938684	A2558A07G3UDQL	Baby	3	The pee just leeks through the sides.	1.0	Warning	yes	before		7
81288	13677	B00CBJ0PN0	A1UVWTNPX8TR0G	Baby	9	Urine aimed at the surface will splash back on the baby.	1.0	Usage	no	before		11
81298	13678	B00CBVHLWQ	A2V9DTXTQ5YIMK	Baby	4	First of all, it does not fit all chairs well.	1.0	Usage	yes	before		10
81309	13678	B00CBVHLWQ	A2V9DTXTQ5YIMK	Baby	15	The cover to the high chair has openings so any crumbs that fall, go to the plastic underneath which has a lot of openings.	1.0	Usage	no	both		24
81312	13678	B00CBVHLWQ	A2V9DTXTQ5YIMK	Baby	18	However, I find having the cover on and bending it back over the chair looks better and catches more of the crumbs.	1.0	Usage	yes	both		22
81320	13678	B00CBVHLWQ	A2V9DTXTQ5YIMK	Baby	26	If you are using it with the tray, you are all set.	1.0	Usage	no	both		12
81364	13686	B00CFAA6IY	A2YCEKVUN1W5F1	Toys & Games	1	Summary: good for non creative types who want to make something, boring for creative types who do a lot of arts and crafts type stuff.	1.0	Usage	yes	before		25
81378	13686	B00CFAA6IY	A2YCEKVUN1W5F1	Toys & Games	15	We were a bit disappointed when we opened it to discover that the middle yellow piece that has a lacy look is plain old cardboard.	1.0	Warning	yes	before		25
81381	13687	B00CFAA6IY	AYDC7F9UF6EQX	Toys & Games	1	My daughter tends to launch into projects in an experimental fashion without carefully reading the instructions, and if I hadnt noticed others reviews about the amount of floss and forewarned her, she would have run out!	1.0	Usage	no	after		36
81442	13695	B00CHI6SW2	A27S9FH40J97TT	Tools & Home Improvement	6	Sometimes the blade doesnt lock so well and I find myself needing to push the locking spring over to make sure its engaged.	1.0	Warning	yes	before		23
81507	13703	B00CI6J5JQ	A3FUOHN96YPZD1	Toys & Games	6	So, I would recommend buying a doodle pad alongside but other than that this is,a great product for any budding artist.	1.0	Complementary product	yes	before		22
81552	13709	B00CKH9NS6	A45S6D1P309G9	Toys & Games	11	"Since you have to keep your arms outstretched, you need some room to ""drive"" this, also, racing isnt really an option either."	1.0	Usage	yes	after		22
81564	13712	B00CLD81M8	AKPYS9VSM3LNX	Sports & Outdoors	2	It over-counts steps by 20 percent.	1.0	Warning	yes	before		4
81638	13720	B00CMZ5EZC	A3FCKVA6E5BD1D	Baby	4	The only issue I have is that the hole at the end had started to expand and larger chunks of fruit come through which can be a choking hazard for you ger babies.	1.0	Warning	yes	before		33
81650	13724	B00COMEVHU	AWD5ALFH4BC4E	Baby	3	The only thing to know is that you do periodically need to wash them.	1.0	Maintenance	no	both		14
81668	13727	B00CPHX75G	A384HAQMS7XRZ4	Toys & Games	4	The only negative I can say is that (with smaller kids) the stamps become muddied if they dont clean them before using a different color stamp pad.	1.0	Usage	yes	both		27
81672	13728	B00CPJVQN4	A1NDZ0B9QUJF3O	Tools & Home Improvement	3	After a month it lost a couple of LEDs, then some more and finally, half of the LEDs quit working.	1.0	Warning	yes	before		20
81725	13733	B00CS1WD9A	A1IA3XI3O0N5RA	Toys & Games	9	There are many accessories that can be purchased to go along with the Leap Pad like a silicone cover, a case, headphones, and more.	1.0	Complementary product	yes	both		24
81802	13739	B00CXGQOJU	A3G7QIG2RBXQMD	Baby	1	These cups are a great idea but after buying 3 sets I found that the 3 little holes in the spout are so small that it is very hard to clean them and before long, they become clogged and darken.	1.0	Warning	yes	before		38
81805	13739	B00CXGQOJU	A3G7QIG2RBXQMD	Baby	4	Dont try to put anything in there with that is not as fluid as plain water otherwise you will have one super frustrated toddler to answer to.	1.0	Warning	yes	before		27
81866	13750	B00CYFFQTE	A1K3916GPHF07V	Toys & Games	4	I dont like how it comes on with light/motion and wont turn off for SEVERAL minutes.	1.0	Warning	yes	before		15
81880	13752	B00CYJ5PIW	AIMF0DMPFC4KE	Baby	1	It was too small for my convertible crib so make sure if you have one get the wide one or it wont fit!	1.0	Warning	yes	before		23
81927	13765	B00D3IQLWM	ANLQNGPD4UXF5	Tools & Home Improvement	6	Last note, keep inside palm back, i have clamped my left palm and drew blood, just a hint :).	1.0	Usage	yes	both		18
81957	13766	B00D3TPGAO	A3AL9NFNWTRV39	Baby	28	I wouldnt use it for infants in the 6-18 mos range, but it might work better for parents with toddlers... maybe 2+ years old.	1.0	Population segment	yes	before		22
81965	13768	B00D43C1P2	A2XO9AOPY3UZGF	Baby	2	Although pink on pink may seem like a cute idea, it is not very practical especially when preparing milk at night.	1.0	Warning	yes	both		21
81975	13771	B00D4NJSA8	A1ZGXZW37JEZWH	Toys & Games	2	And the volume is really loud.	1.0	Warning	no	before		6
81976	13771	B00D4NJSA8	A1ZGXZW37JEZWH	Toys & Games	3	Also, the construction of this is quite flimsy and I dont expect it to last very long.	1.0	Warning	yes	before		17
82067	13782	B00DD1UQ3Y	A2KMUFSYSZX62S	Tools & Home Improvement	3	and when your done simply take out the filter, place the hose in the blow receptacle and clean it out for a longer life.	1.0	Maintenance	yes	after		24
82068	13782	B00DD1UQ3Y	A2KMUFSYSZX62S	Tools & Home Improvement	4	the only con is that the hose is a bit short and it takes a bit of force to connect accessories.	1.0	Warning	yes	before		21
82104	13789	B00DHU85NE	A1E1LEVQ9VQNK	Tools & Home Improvement	5	Note that this is not intended as a general purpose light bulb.	1.0	Usage	no	both		12
82112	13790	B00DK9C3IA	A17L4AJXGNHACS	Baby	1	I purchased a couple of the planetwise dry bags (small size) and after 6 months of use with reusable cloth wipes they both developed leaks.	1.0	Warning	yes	before		24
82136	13793	B00DNQS6PO	A1C21QBAZ1W4Z2	Baby	14	The not-quite-fabulous:No storage pocket.	1.0	Warning	yes	before		4
82143	13793	B00DNQS6PO	A1C21QBAZ1W4Z2	Baby	21	It can be machine washed if it gets dirty.	1.0	Maintenance	yes	both		9
82160	13794	B00DPK10O2	AHTRAZC22RDFE	Toys & Games	12	Buy the replacement blades.	1.0	Usage	yes	after		4
82169	13795	B00DPK11ZA	AXIZ6NPAN104X	Toys & Games	8	Take the two screws out and pull the canopy forward, taking care for the light wires.	1.0	Workaround	no	after		16
82171	13795	B00DPK11ZA	AXIZ6NPAN104X	Toys & Games	10	Make this fit into the bottom of the nose canopy, straddeling the light wire connection, and glue it in place with some modeling cement, and re-install the canopy.	1.0	Workaround	no	after		27
82173	13795	B00DPK11ZA	AXIZ6NPAN104X	Toys & Games	12	This will give you an excellent combination of speed and controlability that will greatly improve upon the original performance.	1.0	Usage	no	after		19
82186	13798	B00DQ5QLRW	A1JADTEGBPCHUH	Tools & Home Improvement	5	Recommend this for the car for sure, great for clipping on hat or somewhere if you have car trouble or lost something in the dark.	1.0	Usage	yes	both		25
82214	13800	B00DQL6CGQ	A1W2HNUQR36T5	Baby	2	It doesnt shut or seal completely and my wipes dry-out within a day.	1.0	Warning	no	before		12
82229	13802	B00DT0PEUY	A1ER3VFCUW47IH	Tools & Home Improvement	8	If you are looking for something for splitting dry wood, this wedge is outstanding, but if you are splitting freshly-bucked logs or using a less forceful technique, you might do better to choose a more acutely angled wedge with a sharper tip.	1.0	Warning	yes	before		41
82232	13803	B00DU1FWWC	AS1NRRQNGMDXZ	Baby	3	Easy to pack in a lunchbox (with a reminder NOT to throw away!)	1.0	Warning	yes	after		13
82234	13803	B00DU1FWWC	AS1NRRQNGMDXZ	Baby	5	Easy to rinse out and dry.	1.0	Maintenance	yes	after		6
82235	13803	B00DU1FWWC	AS1NRRQNGMDXZ	Baby	6	Make sure the bottom is sealed tightly or the contents will squirt out the bottom!	1.0	Warning	yes	after		15
82257	13806	B00DWWVV56	A2KWE2ZM1EEBGJ	Baby	8	They are easily washable and dry-able, but they do come out a bit off if you use a dryer.	1.0	Maintenance	no	after		18
82275	13811	B00E0HHPN4	ACVDL5QRCOPE1	Baby	4	Its also machine washable, so you can just throw it in the washer when it gets soiled.	1.0	Maintenance	yes	both		17
82311	13817	B00E3RKC1I	A3JWUXDE077P4U	Baby	3	Wouldnt put a newborn in it though.	1.0	Population segment	no	before		7
82382	13824	B00E6TECTG	ALNFHVS3SC4FV	Tools & Home Improvement	9	Cannot recommend this item since its not the most efficient design but also because it seems kind of a useless purchase.	1.0	Warning	yes	before		22
82385	13825	B00E8NQ9E6	ALJJC20X7XXSI	Baby	2	!my 16 month old daughter and 4 year old son both love playing with this ball.	1.0	Population segment	yes	before		14
82389	13826	B00EA080X0	A176JN87S0NRPG	Tools & Home Improvement	2	Good News -- a little super glue put them back for good.	1.0	Workaround	no	after		11
82546	13841	B00EKNSSHA	A18OQ22OVZ1XO9	Baby	21	"Height: This stroller is comfortable for me and my husband to push (54"" and 63"")."	1.0	Size	yes	both		13
82578	13844	B00EN72WAM	A6Z212SNV77EH	Tools & Home Improvement	5	If you open the unit to see the battery or circuitry, you void your warranty, per the manufacturer.	1.0	Warning	yes	both		18
82579	13844	B00EN72WAM	A6Z212SNV77EH	Tools & Home Improvement	6	The maker suggests that the lamp be placed so that the photocell receives 12 hours of direct sunlight.	1.0	Usage	yes	both		17
82591	13845	B00ENUQMWI	A2WU9DFYE1Z58Q	Baby	2	My baby loves to throw his toys and this keeps them from hitting the floor.	1.0	Usage	yes	both		15
82611	13849	B00EQDITGO	A24AQ24CD6865K	Musical Instruments	4	Dont expect to run out and use it at a gig without practice though.	1.0	Usage	yes	after		14
82612	13849	B00EQDITGO	A24AQ24CD6865K	Musical Instruments	5	In a band setting, your time has to be spot on when you are hitting to record, stop and playback.	1.0	Usage	yes	after		20
82613	13849	B00EQDITGO	A24AQ24CD6865K	Musical Instruments	6	Slightly more difficult than the BIG JamMan Looper but very usable.	1.0	Usage	yes	after		11
82640	13854	B00EU5AHK4	A1S2IY37JU93XS	Baby	2	It is a good size for bringing with you when on the go, but not really big enough to be a crib blanket.	1.0	Usage	yes	both		23
82658	13856	B00EW0V2EC	A12DQZKRKTNF5E	Sports & Outdoors	12	NOTE: Be sure to have it on a non-skid surface while using it and have all pins and locks in place.	1.0	Usage	yes	both		20
82676	13856	B00EW0V2EC	A12DQZKRKTNF5E	Sports & Outdoors	30	However, if you cant comfortably do 20-30 full push-ups, you may want to hold off on purchasing this device until you do.	1.0	Warning	yes	before		20
82691	13858	B00EY8PV1W	A2ROUR4KIDYCW4	Baby	6	If you feel the need to, you can always find someone with a sewing maching to help reinforce the stitching but honestly, the one I received does not need it.	1.0	Workaround	yes	after		30
82713	13863	B00F2PKRJW	A2W3CLAYZLDPTV	Musical Instruments	3	They even work on cymbals if youre looking for a quicker decay!The closer to the center (or more pads you use), the more dramatic the effect.	1.0	Usage	yes	both		27
82714	13863	B00F2PKRJW	A2W3CLAYZLDPTV	Musical Instruments	4	You can also cut them to get more pieces out of them if needed.	1.0	Workaround	yes	after		14
82715	13863	B00F2PKRJW	A2W3CLAYZLDPTV	Musical Instruments	5	If you drop them or they end up getting too dirty to stick to anything, you can wash them in the sink with dish soap and air dry them.	1.0	Maintenance	yes	after		29
82807	13876	B00FAQVY40	A1A1BM6N28X9J0	Toys & Games	7	I might suggest maybe age 5 and up, 4 is a little young yet for this I think.	1.0	Population segment	yes	before		16
82811	13877	B00FAQVY5E	A19JDXB5R33C7R	Toys & Games	4	Be aware that this is indeed a starter set, and is as shown in the top picture on the upper left side of this page.	1.0	Warning	yes	before		25
82840	13878	B00FAQVY5E	A2RN2AO4BE6F4K	Toys & Games	22	Add-ons:-Hot Wheels Track Builder Rocket Launcher Stunt Pack- Rocket launches into the air when a car passes.	1.0	Complementary product	yes	after		15
82843	13878	B00FAQVY5E	A2RN2AO4BE6F4K	Toys & Games	25	One of our favorites.-Hot Wheels Track Builder Deluxe Daredevil Drop Stunt Set- A car drops from a high position after another car passes.	1.0	Complementary product	yes	after		21
82851	13879	B00FB1ZMC4	AHFEZ1KSH93IR	Sports & Outdoors	3	It is hard to pull.	1.0	Warning	no	before		5
82941	13886	B00FHB2XB6	A3VGAP2KLCBNBB	Toys & Games	20	Edit to add that if you have a kid who loves Frozen, its worth playing Let It Go in the background and watching them reenact the sequence.	1.0	Usage	yes	after		27
83002	13891	B00FN1LP4Q	A1BA72K4VK1UN1	Tools & Home Improvement	9	I wrapped a little strip of red cellophane around my globe and use it in the car for breakdowns in hazardous spots.	1.0	Workaround	yes	both		22
83010	13892	B00FNJ7FR4	ANKPAY2UYNI4U	Baby	6	If you have a chunky baby or a baby with thick thighs, the higher u raise that seat, the less room is available for their legs.	1.0	Size	yes	both		26
83093	13901	B00FX38ALA	A2QWEEYO8QLIMI	Tools & Home Improvement	13	As apposed to back bending, racking , picking up and bagging?Highly recommend to keep it in the garden  shed and NOT  in a workshop, although it does a superior job in the workshop.	1.0	Usage	yes	after		33
83095	13902	B00FX38B5U	A33230MIA3W7G4	Tools & Home Improvement	1	This vac just arrived and the first thing you should know is that the instruction manual is in the left top storage compartment.	1.0	First time use	yes	both		23
83171	13908	B00G5L9JF0	A60I915C5M3JE	Tools & Home Improvement	4	It can also be used as a flashlight but I havent needed that feature.... yet.	1.0	Alternative use	yes	both		15
83213	13912	B00GC9I61I	AOEAD7DPLZE53	Tools & Home Improvement	9	The only way I can see the other mode is to disconnect the load, wait for the display to switch mode, and then reconnect the load again.	1.0	Workaround	yes	both		27
83233	13913	B00GCHAJQA	A22C19FQ9MLCOM	Baby	6	The second problem and the reason i returned it was because the entire seat is hard like a rock.	1.0	Warning	yes	before		19
83253	13916	B00GEF7JEU	A2JKM8KF3296CW	Baby	3	It comes with:- 6 small cube cups in 3 different sizes from 2 oz - 3 oz.- A smoothie cup that can be used with the blade attachment to make smoothies directly into the cup.- The blender itself (called the Baby Food Bowl).	1.0	Complementary product	yes	both		36
