	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
71718	11952	B005GNBRDA	A3S1PY6R1BF86L	Baby	9	I had to keep distracting my son from trying to put his mouth on it.	0.0					15
11346	1807	B00022O5SO	A2480CI91NG7U7	Sports & Outdoors	2	And it tastes great... while camping.	0.0					6
58515	9911	B0034MW7XE	A1CFW9HATX6YDB	Baby	4	such good quality it could be handed down through generations.	0.0					10
78903	13133	B009279HL0	A1CS25MEHAUFKV	Baby	3	I have to say its been a life saver in more than 1 way!!	0.0					13
72534	12084	B005PUC4WM	A3HMYMA43OZ4UP	Tools & Home Improvement	5	By the way, the small metal tin that they come in is very nice, and very useful for other purposes.	0.0					20
35362	6140	B000P3YSLO	A2BLRBS8CFTQN0	Sports & Outdoors	8	After I check the case at the airport, I am going to duct tape it closed.	0.0					16
20285	3465	B0002GOK08	AODIJK065X72D	Musical Instruments	4	I just wish it had a sharper point, but I can still pick fast enough with it to play speed metal.	0.0					21
71412	11915	B005F3H6Q8	A3OA4DV4L81N1D	Musical Instruments	17	So dont buy these for standard stereo or home theatre use.	0.0					11
11396	1813	B00023S15G	A2AHI7N2BXB063	Tools & Home Improvement	16	This was better than a 5 star experience.	0.0					7
35045	6081	B000OKT3KY	AKJAYC10UDO1R	Toys & Games	2	This can be a hard age to buy for but if the child watches tv (what 14 year old doesnt) then they can play this game.	0.0					25
10714	1695	B00012WYEC	AC54HRWIUKS5N	Tools & Home Improvement	2	It is much easier to use than the normal L-shaped type.	0.0					10
57253	9695	B002WN20GA	A2ZHO81NPNURUD	Baby	19	I have no recline issue in this car... if you can get the level in the center your childs head will NOT fall forward.	0.0					24
60942	10304	B003FXIXKI	A232D9M1G6Z5PD	Tools & Home Improvement	4	Once installed, it adds a significant amount of weight to the bottom of the unit.	0.0					15
44693	7652	B001AITVN8	A1SWIAG3T2W6XH	Sports & Outdoors	13	Its the lightest weight saddle of this type that I found.	0.0					11
78652	13088	B008WNV23Q	A2Y9H7I5N7QNY6	Baby	1	I shopped around for quite awhile for bedding that was perfect for our impending arrival, but didnt want to spend a couple hundred dollars on it.	0.0					26
2369	351	B0000223G1	A1G6Q2NQMJ2C3X	Tools & Home Improvement	2	They give a smooth cut with little or no tear-out, but they do deflect a little.	0.0					15
17839	3018	B0002E3CHC	AOMEH9W6LHC4S	Musical Instruments	7	Guitarists tend to stay loyal to a maker and model of string.	0.0					12
43664	7477	B00187CZ0W	A3L8DOTQIOHGGE	Sports & Outdoors	2	It takes patience and practice to get this filter to work without frustration, the pay off is a very light filter that filters water fast.	0.0					25
47398	8071	B001F2692K	A3K0LATK2OE49G	Baby	12	So while this is my favorite sippy cup overall, I dont allow my child to use it in his carseat or on the sofa.	0.0					24
58066	9841	B003231HUE	A2W4ST4L33BWXF	Toys & Games	1	This moose is the softest moose of my plush moose collection.	0.0					11
67918	11379	B004OGIXO6	A1YKTSYMBA1NG4	Toys & Games	5	No, or at least not when used with a Hexbug.	0.0					10
70189	11731	B0051BY8ZG	A2W1L12UEIH0U0	Sports & Outdoors	20	Blade ships sharp but you should touch it up a bit to your liking.	0.0					14
23548	4062	B0006IQNCK	A7KIY7RDFHRN9	Musical Instruments	4	These are also amazingly enough still made in the USA as well.	0.0					12
13191	2089	B0002CZVXM	AGGQFKI536BUW	Musical Instruments	4	I still check, but they just wont pull out or release.	0.0					11
50233	8530	B001P9H0OY	A3PCXVT2GY6BJ7	Sports & Outdoors	4	"!""  The non-drive side threads are the normal kind."	0.0				after	7
80071	13335	B00A9OJ60C	A3HAA7H8PBVM78	Baby	6	Its neat how it transforms into play position, but I dont really see it being used for anything other than sleeping in.	0.0					22
30471	5246	B000GKU7C0	A1NKWHXK1Q1JTD	Baby	1	every night after his bottle my little boy loves to use this by himself.	0.0					14
28884	4970	B000EW80Q0	A3GT2EWQSO45ZG	Tools & Home Improvement	20	Two up and down arrow keys to change the temporary heat or cool setting from the main screen or to change temps and values in the menu screens.	0.0					28
34610	6006	B000NTZL7U	A2569HQNP3JZUZ	Toys & Games	1	Because this was so inexpensive, I was not expecting much... planning a a few weeks use and a throwaway.	0.0					19
33120	5724	B000LH4VDO	A3DU6EVIEAJDLW	Sports & Outdoors	2	I have been to busy to call the company and ask about this.	0.0					13
79265	13188	B009EOKTCM	A1SD1C8XK3Z3V1	Musical Instruments	7	I cant say that I have a favorite delay type since they all sound so great.	0.0					16
59656	10097	B00399HDP4	A17NNY19E5IIOU	Sports & Outdoors	2	One thing to note, even though this is a flip up sight it is not low profile.	0.0					17
36209	6294	B000R2LHVC	AVW7XTDSCFPY2	Sports & Outdoors	1	We rebuilt a Trek 5500 to give it a compact drivetrain and 12-27 cassette on an older 9 speed set-up.	0.0					16
49085	8332	B001KBZ2TW	A2I6F1QQ8YDZ01	Musical Instruments	3	Its light as a windbreaker, but 10x more waterproof.	0.0					8
74072	12332	B006ML9J4O	A39K4Y985EGPC7	Tools & Home Improvement	2	I ended up with the 2nd gen unit as a replacement.	0.0					10
28929	4970	B000EW80Q0	A3GT2EWQSO45ZG	Tools & Home Improvement	65	Other RV equipment manufactures wire their equipment differently as do some newer and older models of Dometic so RESEARCH this install first if you wish to attempt it.	0.0					28
81678	13569	B00BLT1IZU	A3AM6KVOZ1YHZN	Baby	2	We are now using them to cover the top of the Christmas tree	0.0					13
3377	467	B00002243U	AVWHYPZJNDWFI	Tools & Home Improvement	9	if you need a bag with lots of room for mid weight tools this is it!	0.0					16
37853	6573	B000UV7M28	A2F92115IBV4RK	Sports & Outdoors	5	First off, the BBs had a range of about 10 feel before they dropped.	0.0					13
26976	4654	B000BQNZM8	AZ8XSDMIX04VJ	Tools & Home Improvement	9	Anyway, they are THRILLED with this.	0.0					6
38814	6715	B000WEMGL0	A1TIQNQJZ2LDNW	Sports & Outdoors	4	Once a fish hits these they begin to fall apart.	0.0					10
53713	9122	B002B9Y5EK	A238IQTEUYS9AE	Sports & Outdoors	2	However, after 3 weeks of CQB, I tripped and just about broke the thing in half.	0.0					15
38196	6618	B000VDVR6W	A1T5C22SQ25BYO	Tools & Home Improvement	6	I think for most peoples uses the 18A would be the most ideal size and power.	0.0					15
59081	9995	B00378GEAM	A3ZBLSAPZB9LE	Musical Instruments	1	I play 1-2 nights a week in a midi-assisted duo.	0.0					8
35950	6249	B000Q7G3VM	AB0ZI13CLWPL6	Baby	8	But it doesnt seem to stop my son from being able to recognize and get excited by the people he sees in the pictures inside.	0.0					25
12887	2024	B0002CZVK0	A2C2TKHICAZ4RS	Musical Instruments	3	Its a switchless pedal that I put through hell.	0.0					9
14677	2391	B0002D0CQC	A2C46HQIZLYJUC	Musical Instruments	16	Just be aware of the possibility of that being a problem for you.	0.0					13
75813	12629	B007GNWCK0	AOYTGUB8APWXF	Sports & Outdoors	1	Mounted this great little red dot on a match grade .22LR pistol.	0.0					11
20826	3584	B0002GXZK4	A3M9FH2OZKYF4D	Musical Instruments	5	It has a lovely honey gold finish on the front of the body, which had attracted me to the guitar in the first place.	0.0					24
41198	7084	B00134PM7I	AW7VVW61YKZIQ	Toys & Games	8	All the games are somewhat educational at least and have different levels.	0.0					12
44571	7627	B001AAADS8	A2CKR7APRGHUIA	Tools & Home Improvement	3	Put these under the casters and everything is better.	0.0					9
73167	12191	B005XVCT8M	A1O3JT9YX98IGF	Toys & Games	6	This is the kind of toy that would be good on a quiet car ride or in a quiet room if you are planning on actually playing any games on it.	0.0					31
10764	1698	B00012YIUK	A2OR94VN7XQCUO	Tools & Home Improvement	42	I mounted my big Hitachi M12V router which is very heavy and had no problem whatsoever... and it has a very thick plunge ring which in no way prohibited me using any of my bits as per the previous review.	0.0					39
71549	11928	B005FKF1PY	A2PN3GY7I3EKC1	Musical Instruments	11	It also has a much darker display, making it hard to read unless the stage is quite dark.	0.0					18
78630	13084	B008W1BPWQ	A31ZJKA2FRWW1N	Toys & Games	4	One of the puzzles is missing a piece but has a double piece of the same picture.	0.0					17
56887	9646	B002VA2UFA	A2AO5PXRGVSXMR	Baby	3	My baby was 6-14oz at birth, so I had to get really creative with folding, but I was able to use these from the first week.	0.0					25
44258	7563	B00196Z05Y	AGG9C66TOLJZB	Toys & Games	3	We have had our two girls doing all kinds of slalom and balloon popping courses with it which is quite fun given its very minimal controls - for balloon popping you need to tape a pin at the front - it is great fun to see them chasing the balloons around the hosue with that on - but thats another story!This is a lovely set to get, I have been extremely pleasantly surprised by just how much battery power you get out of it.	0.0					82
79025	13149	B0095ZFA5Q	A15M4UPF4MQVUE	Toys & Games	7	The heros and villains are all pretty cool and mostly balanced, and even though this is game is unlicensed (another thing that favors Legendary), it really doesnt take much imagination to figure out what Sentinel corresponds to what Marvel/DC superhero(s).	0.0					40
62925	10620	B003VNYIUQ	A1L9HUVWFCTUF6	Sports & Outdoors	1	Its ok , the spring tension does the job.	0.0					8
42835	7352	B00165X4PG	AYZT7VZ9X4EX7	Sports & Outdoors	7	If you can find one (this site may still have some)I would recommend it for your next adventure in the wild outdoors or your backyard & lets not forget that it is one GREAT value for your dollar!	0.0					38
66958	11232	B004IEBT9A	AZJUORYXG3OGO	Baby	18	:-)And yes its bulky but thats cloth dipes for ya!	0.0					10
54096	9191	B002DN4KCQ	AA7P2NEC94K79	Tools & Home Improvement	6	If you want it on top, just reverse the hot wire and the lead to the fixture.	0.0				after	17
73001	12158	B005W11QTG	A32D8S0CWH958Z	Tools & Home Improvement	3	The plane was better than I expected.	0.0					7
34712	6022	B000NW0QZY	AME9F4QS4JTDK	Toys & Games	1	3 games and none of them can hold my daughters attention, shes 3 and some of the games seem pretty hard even on level 1 so she gets bored.	0.0					26
74440	12392	B006ROJI38	A19JDXB5R33C7R	Toys & Games	8	Now, on to the test team.	0.0					6
3129	434	B0000223XD	A145PRLW7F0A12	Tools & Home Improvement	1	This is a MUCH better vacuum than my Craftsman 6.25 Hp vacuum.	0.0					11
84167	13900	B00FX36YJA	A3AQO91DYWF8R0	Tools & Home Improvement	3	It had all the power I needed, and plenty of space that I didnt end up having to dump it in the middle of the job.	0.0					26
63181	10656	B003WFIMJG	A34VV0DDR0OFE5	Toys & Games	16	I can say after experimenting with pieces from this set the color pencils worked well.	0.0					15
14815	2427	B0002D0E8S	A2ZGEV4CTSCTIZ	Musical Instruments	3	This should accomadate a bass as well due to the extra length.	0.0					12
27181	4687	B000BT1G6W	A3LB0QE76EB7G3	Sports & Outdoors	2	Kabar already is known for its long, reliable history and this tanto is worthy of praise.	0.0					16
36492	6342	B000RFRM0O	A2BOW62CA1C006	Tools & Home Improvement	1	Not what I expected when it was a suggested accessory to another tool I purchased, but it has found a home and will be used.	0.0					25
84934	13976	B00IOGIM9S	AD79Y7D9I00QB	Baby	5	She fits perfectly in this since the straps function so well and hug her in place.	0.0					16
55638	9442	B002OL1TSA	A1HKFY87TR4IOY	Baby	7	The diaper was much too tight, and when Id try to snap it into place, shed cry.	0.0					17
26956	4650	B000BQM44S	AHS6PX6H22WW1	Tools & Home Improvement	18	Will come back to update the status next year....	0.0					9
39427	6821	B000XU4M4C	A1D1TYFB50XPJ2	Toys & Games	3	Really this is much less messy, so its probably best.	0.0					10
76475	12755	B007VA1XUS	A35HFZ8O44O062	Tools & Home Improvement	2	It is great for a pocket light,or purse.	0.0					9
84303	13912	B00GC9I61I	AOEAD7DPLZE53	Tools & Home Improvement	10	I cant tell if my unit is defective or its behavior is by design, since the unit came with ZERO instructions.	0.0					21
58466	9904	B0034GTCTC	A12O1JENAML9OP	Tools & Home Improvement	5	I use a Rayovac NIMH in my light, and it will go completely dark after about 40 minutes of continuous on time.	0.0					21
20370	3489	B0002GWFEQ	A1NNBJRXPIDA12	Musical Instruments	2	Very serviceable, easy to use, sturdy.	0.0					6
32033	5514	B000IXAJVY	AOEAD7DPLZE53	Tools & Home Improvement	36	The only difference is in runtime (about 20 hours for 3-D, 12 hours for 2-D).	0.0					11
38862	6725	B000WIROX6	A3VKOGY2NCMZTC	Sports & Outdoors	2	Good for knocking in wedges, small limbs on dropped trees, and it will look quite nice strapped to my hiking pack this summer.	0.0					23
5575	807	B000056HM5	A2GKHJ7W6OIU8Q	Baby	6	They are so easy to clean - no scrubbing the bottle just drop in liners.	0.0					14
29609	5092	B000FJ4A84	A2TUVI14RVR15Y	Toys & Games	4	My only, minor, critique is that it is a pretty tough puzzle for her to put most of them back together herself.	0.0					22
6833	1011	B00005YVRP	AAOYOZ470S2FT	Toys & Games	8	We had purchased another fish bowl toy (soft style) and he showed no interest.	0.0					14
5688	826	B000056J39	A2Q89RI4HYP2C1	Baby	3	My daughter fell and hit her face on the corner guard and her mouth still bled, though the damage would have been much worse without the corner guard.	0.0					28
53638	9107	B002AS9MFY	A3KHMI2UYVBJGT	Baby	9	The foot rest part that can be extended up is sturdy and seems better quality than the Maclaren.	0.0					18
16526	2765	B0002E1O3G	A3IELJ39K3QL7	Musical Instruments	1	Pricey as far as strings go.	0.0					6
77106	12849	B0083TXZ6G	A3OW151NEZN0K	Toys & Games	2	This clips are just to cool and gives you nerf firepower to really do some damage.	0.0					16
31447	5424	B000I1KJT8	A3P4AGYBH8JAUL	Tools & Home Improvement	2	I used one of them to remove a couple of heater hose clamps from one of my Corvette engines and was totally unimpressed.	0.0					23
6243	913	B00005BXEY	A2I4ZE44AXME2J	Baby	10	I do not know if you could pump directly into the Avent Tempo with any type bags as I have not tried it.	0.0					23
43500	7441	B0017NZG08	A18OTCHQ6MXD6X	Tools & Home Improvement	1	This has a one-screw installation design with a click-on feature that makes it easy to remove as well.	0.0					16
40960	7052	B0012S1XBO	A36MW8POL03JBB	Tools & Home Improvement	23	Dropped it in the old ballistic nylon, and left it in my bedroom in open air for over two weeks.	0.0					20
77147	12860	B00845ZYRC	A17SL395LGMOXO	Baby	4	It was perfect I do think it needs more pocket space.	0.0					11
81777	13587	B00BPI3BP2	A28ELXMPHFK3K7	Sports & Outdoors	4	My AR fits in it fine once you separate the upper from the lower (you can actually get 2 ARs in it, but the bag will bulge considerably if you have anything side-mounted on the forward rails), but be careful how you position it because you may damage your optics.	0.0					48
15444	2546	B0002DV7U2	ADOSJR623FDF1	Musical Instruments	2	The arms that support the guitar are short and not adequate for acoustic guitars.	0.0				after	14
8291	1264	B00007DWDZ	A2MRYTB4QYINAI	Baby	4	I have been able to express about the same amount of milk with this pump that I have with the Ameda with a little more work.	0.0					26
21335	3685	B0002GZM00	A4BTCECGQAIUI	Musical Instruments	2	I just tested if all the plugs work and they do.	0.0					11
